Price,Adj Close,Close,High,Low,Open,Volume,SMA10,SMA20,Date
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,,,
Date,,,,,,,,,
2024-07-03,459.0221862792969,460.7699890136719,461.0199890136719,457.8800048828125,458.19000244140625,9932800,,,2024-07-03
2024-07-05,465.78643798828125,467.55999755859375,468.3500061035156,458.9700012207031,459.6099853515625,16000300,,,2024-07-05
2024-07-08,464.471435546875,466.239990234375,467.70001220703125,464.4599914550781,466.54998779296875,12962300,,,2024-07-08
2024-07-09,457.796875,459.5400085449219,467.3299865722656,458.0,467.0,17207200,,,2024-07-09
2024-07-10,464.4814147949219,466.25,466.4599914550781,458.8599853515625,461.2200012207031,18196100,,,2024-07-10
2024-07-11,452.9752197265625,454.70001220703125,464.7799987792969,451.54998779296875,462.9800109863281,23111200,,,2024-07-11
2024-07-12,451.8295593261719,453.54998779296875,456.3599853515625,450.6499938964844,454.3299865722656,16324300,,,2024-07-12
2024-07-15,452.238037109375,453.9599914550781,457.260009765625,451.42999267578125,453.29998779296875,14429400,,,2024-07-15
2024-07-16,447.81488037109375,449.5199890136719,454.29998779296875,446.6600036621094,454.2200012207031,17175700,,,2024-07-16
2024-07-17,441.8376159667969,443.5199890136719,444.8500061035156,439.17999267578125,442.5899963378906,21778000,457.5609954833984,,2024-07-17
2024-07-18,438.6995849609375,440.3699951171875,444.6499938964844,434.3999938964844,444.3399963378906,20794800,455.52099609375,,2024-07-18
2024-07-19,435.4519348144531,437.1099853515625,441.1400146484375,432.0,433.1000061035156,20940400,452.4759948730469,,2024-07-19
2024-07-22,441.25982666015625,442.94000244140625,444.6000061035156,438.9100036621094,441.7900085449219,15808800,450.14599609375,,2024-07-22
2024-07-23,443.16259765625,444.8500061035156,448.3900146484375,443.1000061035156,443.8999938964844,13107100,448.6769958496094,,2024-07-23
2024-07-24,427.2730712890625,428.8999938964844,441.4800109863281,427.5899963378906,440.45001220703125,26805800,444.94199523925784,,2024-07-24
2024-07-25,416.8128967285156,418.3999938964844,429.79998779296875,417.510009765625,428.79998779296875,29943800,441.31199340820314,,2024-07-25
2024-07-26,423.6568298339844,425.2699890136719,428.9200134277344,417.2699890136719,418.20001220703125,23583800,438.48399353027344,,2024-07-26
2024-07-29,425.111328125,426.7300109863281,432.1499938964844,424.70001220703125,431.5799865722656,15125800,435.76099548339846,,2024-07-29
2024-07-30,421.3157958984375,422.9200134277344,429.04998779296875,417.3599853515625,427.7200012207031,32687600,433.1009979248047,,2024-07-30
2024-07-31,416.76312255859375,418.3500061035156,421.7799987792969,412.2099914550781,420.5,42891400,430.58399963378906,444.07249755859374,2024-07-31
2024-08-01,415.5278015136719,417.1099853515625,427.4599914550781,413.0899963378906,420.7900085449219,30296400,428.25799865722655,441.8894973754883,2024-08-01
2024-08-02,406.94049072265625,408.489990234375,415.0,404.3399963378906,412.489990234375,29437900,425.3959991455078,438.93599700927734,2024-08-02
2024-08-05,393.6510925292969,395.1499938964844,401.0400085449219,385.5799865722656,389.1700134277344,40709200,420.61699829101565,435.3814971923828,2024-08-05
2024-08-06,398.09417724609375,399.6099853515625,405.6700134277344,398.5,400.0,24946500,416.09299621582034,432.38499603271487,2024-08-06
2024-08-07,396.9186706542969,398.42999267578125,410.0799865722656,397.4700012207031,408.6400146484375,20650900,413.04599609375,428.9939956665039,2024-08-07
2024-08-08,401.1625061035156,402.69000244140625,405.8599853515625,399.94000244140625,402.44000244140625,20203000,411.47499694824216,426.3934951782227,2024-08-08
2024-08-09,404.4798583984375,406.0199890136719,408.04998779296875,402.260009765625,404.0299987792969,19276700,409.5499969482422,424.0169952392578,2024-08-09
2024-08-12,405.2668762207031,406.80999755859375,408.760009765625,404.239990234375,407.05999755859375,16762900,407.55799560546876,421.6594955444336,2024-08-12
2024-08-13,412.4395751953125,414.010009765625,414.95001220703125,409.57000732421875,409.5899963378906,19414300,406.6669952392578,419.8839965820313,2024-08-13
2024-08-14,415.27874755859375,416.8599853515625,417.7200012207031,412.45001220703125,414.79998779296875,18267000,406.5179931640625,418.5509963989258,2024-08-14
