Price,Adj Close,Close,High,Low,Open,Volume,SMA10,SMA20,Date
Ticker,ASML,ASML,ASML,ASML,ASML,ASML,,,
Date,,,,,,,,,
2024-07-03,1066.9521484375,1071.4100341796875,1074.300048828125,1055.4100341796875,1058.3900146484375,779800,,,2024-07-03
2024-07-05,1070.00927734375,1074.47998046875,1082.7900390625,1069.3399658203125,1079.75,771100,,,2024-07-05
2024-07-08,1072.9071044921875,1077.3900146484375,1087.7900390625,1075.8299560546875,1083.1500244140625,881900,,,2024-07-08
2024-07-09,1055.5595703125,1059.969970703125,1081.52001953125,1059.3499755859375,1079.699951171875,925400,,,2024-07-09
2024-07-10,1094.3773193359375,1098.949951171875,1100.5799560546875,1065.0,1069.18994140625,925400,,,2024-07-10
2024-07-11,1058.0791015625,1062.5,1110.0899658203125,1061.56005859375,1109.97998046875,1151400,,,2024-07-11
2024-07-12,1080.744384765625,1085.260009765625,1100.6199951171875,1066.300048828125,1072.760009765625,1053800,,,2024-07-12
2024-07-15,1059.2044677734375,1063.6300048828125,1098.72998046875,1060.3699951171875,1097.43994140625,1365600,,,2024-07-15
2024-07-16,1063.7454833984375,1068.18994140625,1077.050048828125,1060.739990234375,1074.52001953125,1197600,,,2024-07-16
2024-07-17,928.181884765625,932.0599975585938,979.989990234375,928.7000122070312,978.5800170898438,5188400,1059.3839904785157,,2024-07-17
2024-07-18,920.3048095703125,924.1500244140625,957.2100219726562,911.0,953.5,2242200,1044.6579895019531,,2024-07-18
2024-07-19,891.64453125,895.3699951171875,920.3400268554688,891.6599731445312,915.22998046875,2133600,1026.7469909667968,,2024-07-19
2024-07-22,937.3435668945312,941.260009765625,942.5700073242188,922.010009765625,928.1900024414062,1926800,1013.1339904785157,,2024-07-22
2024-07-23,928.9287109375,932.8099975585938,940.4099731445312,929.1799926757812,935.3800048828125,1056200,1000.4179931640625,,2024-07-23
2024-07-24,869.11865234375,872.75,919.6699829101562,870.760009765625,918.1599731445312,1912000,977.797998046875,,2024-07-24
2024-07-25,859.040771484375,862.6300048828125,886.3699951171875,850.1799926757812,873.0,2075900,957.8109985351563,,2024-07-25
2024-07-26,884.6935424804688,888.3900146484375,895.5700073242188,882.22998046875,893.9199829101562,1681600,938.1239990234375,,2024-07-26
2024-07-29,868.5340576171875,870.5499877929688,898.0,869.02001953125,886.989990234375,1231500,918.8159973144532,,2024-07-29
2024-07-30,858.2479248046875,860.239990234375,893.9400024414062,856.0,892.5,1682100,898.0210021972656,,2024-07-30
2024-07-31,934.5308837890625,936.7000122070312,942.239990234375,917.0399780273438,925.52001953125,2406800,898.4850036621094,978.9344970703125,2024-07-31
2024-08-01,881.6636352539062,883.7100219726562,927.760009765625,871.8099975585938,923.0399780273438,1808500,894.4410034179688,969.5494964599609,2024-08-01
2024-08-02,807.4757690429688,809.3499755859375,828.5900268554688,795.8900146484375,824.2000122070312,3624100,885.8390014648437,956.2929962158203,2024-08-02
2024-08-05,818.4503173828125,820.3499755859375,838.8800048828125,767.4099731445312,775.0,2815600,873.747998046875,943.4409942626953,2024-08-05
2024-08-06,841.057861328125,843.010009765625,860.010009765625,835.530029296875,840.3599853515625,1995700,864.7679992675781,932.5929962158203,2024-08-06
2024-08-07,834.4132690429688,836.3499755859375,878.3900146484375,834.6300048828125,877.0,1521600,861.1279968261719,919.4629974365234,2024-08-07
2024-08-08,874.6199951171875,876.6500244140625,878.6300048828125,849.260009765625,860.969970703125,1447700,862.5299987792969,910.1704986572265,2024-08-08
2024-08-09,858.5571899414062,860.5499877929688,865.2999877929688,848.5399780273438,855.22998046875,950500,859.74599609375,898.9349975585938,2024-08-09
2024-08-12,850.885009765625,852.8599853515625,866.969970703125,852.8200073242188,861.75,1151200,857.9769958496094,888.3964965820312,2024-08-12
2024-08-13,867.4765014648438,869.489990234375,872.6699829101562,856.3200073242188,860.7999877929688,1526600,858.9019958496094,878.4614990234375,2024-08-13
2024-08-14,877.5431518554688,879.5800170898438,890.3900146484375,870.4600219726562,887.5900268554688,887700,853.1899963378906,875.8375,2024-08-14
2024-08-15,926.1004638671875,928.25,930.8099975585938,896.2999877929688,900.3900146484375,1459000,857.643994140625,876.0424987792969,2024-08-15
2024-08-16,916.5326538085938,918.6599731445312,922.4600219726562,913.030029296875,916.1599731445312,804200,868.5749938964843,877.206997680664,2024-08-16
2024-08-19,930.9891357421875,933.1500244140625,933.7100219726562,909.4500122070312,917.1400146484375,1024600,879.8549987792969,876.8014984130859,2024-08-19
2024-08-20,924.0352172851562,926.1799926757812,936.3800048828125,917.3499755859375,935.97998046875,921300,888.1719970703125,876.4699981689453,2024-08-20
2024-08-21,941.4248657226562,943.6099853515625,945.0499877929688,931.6699829101562,933.719970703125,646500,898.897998046875,880.0129974365234,2024-08-21
2024-08-22,905.6080322265625,907.7100219726562,943.989990234375,904.5900268554688,943.0,1092600,902.0039978027344,882.2669982910156,2024-08-22
2024-08-23,905.1590576171875,907.260009765625,922.1300048828125,903.1300048828125,912.9099731445312,1395900,906.675,883.210498046875,2024-08-23
2024-08-26,881.2645263671875,883.3099975585938,904.6400146484375,882.4500122070312,903.5399780273438,1251500,909.7200012207031,883.8484985351563,2024-08-26
2024-08-27,887.8193359375,889.8800048828125,895.760009765625,874.47998046875,880.0,661600,911.7590026855469,885.3304992675781,2024-08-27
2024-08-28,886.0733642578125,888.1300048828125,897.4600219726562,880.4199829101562,890.7000122070312,727300,912.6140014648438,882.9019989013672,2024-08-28
2024-08-29,885.6543579101562,887.7100219726562,914.530029296875,882.989990234375,906.0599975585938,1173800,908.5600036621094,883.1019989013672,2024-08-29
2024-08-30,901.7769165039062,903.8699951171875,906.9299926757812,888.9400024414062,900.0499877929688,991200,907.081005859375,887.8279998779296,2024-08-30
2024-09-03,843.432373046875,845.3900146484375,892.72998046875,841.6500244140625,892.5999755859375,1870800,898.3050048828125,889.0800018310547,2024-09-03
2024-09-04,809.600830078125,811.47998046875,822.719970703125,799.22998046875,805.0,2350900,886.8350036621093,887.5035003662109,2024-09-04
2024-09-05,793.7576293945312,795.5999755859375,808.0499877929688,790.5,795.6900024414062,1672000,872.0340026855469,885.4660003662109,2024-09-05
2024-09-06,751.0467529296875,752.7899780273438,792.9400024414062,750.8699951171875,792.7999877929688,3286800,856.5419982910156,879.272998046875,2024-09-06
2024-09-09,748.0836791992188,749.8200073242188,764.280029296875,738.1500244140625,764.0800170898438,2539900,840.797998046875,873.7364990234375,2024-09-09
2024-09-10,749.6400146484375,751.3800048828125,752.0,734.25,749.9099731445312,1524000,827.6049987792969,868.6625,2024-09-10
