Price,Adj Close,Close,High,Low,Open,Volume,SMA10,SMA20,Date
Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,,,
Date,,,,,,,,,
2024-07-03,197.58999633789062,197.58999633789062,200.02999877929688,196.75999450683594,199.94000244140625,31597900,,,2024-07-03
2024-07-05,200.0,200.0,200.5500030517578,198.1699981689453,198.64999389648438,39858900,,,2024-07-05
2024-07-08,199.2899932861328,199.2899932861328,201.1999969482422,197.9600067138672,200.0399932861328,34767300,,,2024-07-08
2024-07-09,199.33999633789062,199.33999633789062,200.57000732421875,199.0500030517578,199.39999389648438,32700100,,,2024-07-09
2024-07-10,199.7899932861328,199.7899932861328,200.11000061035156,197.69000244140625,200.0,32883800,,,2024-07-10
2024-07-11,195.0500030517578,195.0500030517578,200.27000427246094,192.86000061035156,200.08999633789062,44565000,,,2024-07-11
2024-07-12,194.49000549316406,194.49000549316406,196.47000122070312,193.8300018310547,194.8000030517578,30598500,,,2024-07-12
2024-07-15,192.72000122070312,192.72000122070312,196.19000244140625,190.8300018310547,194.55999755859375,40683200,,,2024-07-15
2024-07-16,193.02000427246094,193.02000427246094,196.6199951171875,192.24000549316406,195.58999633789062,33994700,,,2024-07-16
2024-07-17,187.92999267578125,187.92999267578125,191.5800018310547,185.99000549316406,191.35000610351562,48076100,195.9219985961914,,2024-07-17
2024-07-18,183.75,183.75,189.67999267578125,181.4499969482422,189.58999633789062,51043600,194.53799896240236,,2024-07-18
2024-07-19,183.1300048828125,183.1300048828125,184.92999267578125,180.11000061035156,181.13999938964844,43081800,192.8509994506836,,2024-07-19
2024-07-22,182.5500030517578,182.5500030517578,185.05999755859375,182.47999572753906,185.0,39931900,191.1770004272461,,2024-07-22
2024-07-23,186.41000366210938,186.41000366210938,189.38999938964844,183.55999755859375,184.10000610351562,47537700,189.88400115966797,,2024-07-23
2024-07-24,180.8300018310547,180.8300018310547,185.4499969482422,180.41000366210938,183.1999969482422,41532400,187.98800201416014,,2024-07-24
2024-07-25,179.85000610351562,179.85000610351562,183.89999389648438,176.8000030517578,182.91000366210938,44464200,186.46800231933594,,2024-07-25
2024-07-26,182.5,182.5,183.19000244140625,180.24000549316406,180.38999938964844,29506000,185.26900177001954,,2024-07-26
2024-07-29,183.1999969482422,183.1999969482422,184.75,182.3800048828125,183.83999633789062,33270100,184.31700134277344,,2024-07-29
2024-07-30,181.7100067138672,181.7100067138672,185.86000061035156,179.3800048828125,184.72000122070312,39508600,183.18600158691407,,2024-07-30
2024-07-31,186.97999572753906,186.97999572753906,187.94000244140625,184.4600067138672,185.0500030517578,41667300,183.09100189208985,189.50650024414062,2024-07-31
2024-08-01,184.07000732421875,184.07000732421875,190.60000610351562,181.8699951171875,189.2899932861328,70435600,183.1230026245117,188.83050079345702,2024-08-01
2024-08-02,167.89999389648438,167.89999389648438,168.77000427246094,160.5500030517578,166.75,141448400,181.6000015258789,187.22550048828126,2024-08-02
2024-08-05,161.02000427246094,161.02000427246094,162.9600067138672,151.61000061035156,154.2100067138672,83149400,179.4470016479492,185.31200103759767,2024-08-05
2024-08-06,161.92999267578125,161.92999267578125,165.0800018310547,158.5399932861328,161.7100067138672,59950800,176.9990005493164,183.44150085449218,2024-08-06
2024-08-07,162.77000427246094,162.77000427246094,167.5800018310547,161.42999267578125,166.5500030517578,48408200,175.19300079345703,181.5905014038086,2024-08-07
2024-08-08,165.8000030517578,165.8000030517578,166.69000244140625,162.5500030517578,165.1699981689453,44616200,173.78800048828126,180.12800140380858,2024-08-08
2024-08-09,166.94000244140625,166.94000244140625,168.5500030517578,165.85000610351562,166.39999389648438,36401000,172.23200073242188,178.7505012512207,2024-08-09
2024-08-12,166.8000030517578,166.8000030517578,168.5500030517578,166.11000061035156,168.13999938964844,30072800,170.59200134277344,177.45450134277343,2024-08-12
2024-08-13,170.22999572753906,170.22999572753906,171.0399932861328,167.10000610351562,167.80999755859375,39237900,169.44400024414062,176.31500091552735,2024-08-13
2024-08-14,170.10000610351562,170.10000610351562,172.27999877929688,168.86000061035156,172.11000061035156,28843800,167.7560012817383,175.42350158691406,2024-08-14
2024-08-15,177.58999633789062,177.58999633789062,177.91000366210938,173.99000549316406,174.86000061035156,51698500,167.10800018310547,175.1155014038086,2024-08-15
2024-08-16,177.05999755859375,177.05999755859375,178.33999633789062,176.25999450683594,177.0399932861328,31489200,168.0240005493164,174.81200103759767,2024-08-16
2024-08-19,178.22000122070312,178.22000122070312,178.3000030517578,176.16000366210938,177.63999938964844,31129800,169.74400024414064,174.59550094604492,2024-08-19
2024-08-20,178.8800048828125,178.8800048828125,179.00999450683594,177.42999267578125,177.9199981689453,26255200,171.43900146484376,174.21900100708007,2024-08-20
2024-08-21,180.11000061035156,180.11000061035156,182.38999938964844,178.88999938964844,179.9199981689453,35599100,173.17300109863282,174.18300094604493,2024-08-21
2024-08-22,176.1300048828125,176.1300048828125,181.47000122070312,175.67999267578125,181.3800048828125,32047500,174.20600128173828,173.99700088500975,2024-08-22
2024-08-23,177.0399932861328,177.0399932861328,178.97000122070312,175.24000549316406,177.33999633789062,29150100,175.21600036621095,173.7240005493164,2024-08-23
