Price,Adj Close,Close,High,Low,Open,Volume,SMA10,SMA20,Date
2024-08-09,104.74104309082031,104.75,106.5999984741211,103.43000030517578,105.63999938964844,290844200,106.21499938964844,112.98399925231934,2024-08-09
2024-08-12,109.01067352294922,109.0199966430664,111.06999969482422,106.26000213623047,106.31999969482422,325559900,105.95799942016602,112.01299896240235,2024-08-12
2024-08-13,116.13006591796875,116.13999938964844,116.2300033569336,111.58000183105469,112.44000244140625,312646700,107.1989990234375,111.50199890136719,2024-08-13
2024-08-14,118.06990051269531,118.08000183105469,118.5999984741211,114.06999969482422,118.52999877929688,339246400,107.30499954223633,111.50649909973144,2024-08-14
2024-08-15,122.84949493408203,122.86000061035156,123.23999786376953,117.47000122070312,118.76000213623047,318086700,108.66999969482421,111.59499931335449,2024-08-15
2024-08-16,124.56934356689453,124.58000183105469,125.0,121.18000030517578,121.94000244140625,302589900,110.40100021362305,111.92749938964843,2024-08-16
2024-08-19,129.98887634277344,130.0,130.0,123.41999816894531,124.27999877929688,318333600,113.35600051879882,112.25049934387206,2024-08-19
2024-08-20,127.2391128540039,127.25,129.8800048828125,125.88999938964844,128.39999389648438,300087400,115.65600051879883,112.48349952697754,2024-08-20
2024-08-21,128.489013671875,128.5,129.35000610351562,126.66000366210938,127.31999969482422,257883600,118.6150001525879,113.19599952697754,2024-08-21
2024-08-22,123.72941589355469,123.73999786376953,130.75,123.0999984741211,130.02000427246094,376189100,120.49199981689453,113.76899948120118,2024-08-22
2024-08-23,129.3589324951172,129.3699951171875,129.60000610351562,125.22000122070312,125.86000061035156,323230300,122.95399932861328,114.58449935913086,2024-08-23
2024-08-26,126.44918060302734,126.45999908447266,131.25999450683594,124.37000274658203,129.57000732421875,331964700,124.6979995727539,115.32799949645997,2024-08-26
2024-08-27,128.28903198242188,128.3000030517578,129.1999969482422,123.87999725341797,125.05000305175781,303134600,125.91399993896485,116.55649948120117,2024-08-27
2024-08-28,125.59925842285156,125.61000061035156,128.3300018310547,122.63999938964844,128.1199951171875,448101100,126.66699981689453,116.98599967956542,2024-08-28
2024-08-29,117.57994079589844,117.58999633789062,124.43000030517578,116.70999908447266,121.36000061035156,453023300,126.13999938964844,117.40499954223633,2024-08-29
2024-08-30,119.35979461669922,119.37000274658203,121.75,117.22000122070312,119.52999877929688,333751600,125.61899948120117,118.0099998474121,2024-08-30
2024-09-03,107.99076080322266,108.0,116.20999908447266,107.29000091552734,116.01000213623047,477155100,123.41899948120117,118.3875,2024-09-03
2024-09-04,106.20091247558594,106.20999908447266,113.2699966430664,104.12000274658203,105.41000366210938,372470300,121.31499938964843,118.48549995422363,2024-09-04
2024-09-05,107.2008285522461,107.20999908447266,109.6500015258789,104.76000213623047,104.98999786376953,306850700,119.18599929809571,118.9004997253418,2024-09-05
2024-09-06,102.82120513916016,102.83000183105469,108.1500015258789,100.94999694824219,108.04000091552734,413638100,117.09499969482422,118.79349975585937,2024-09-06
2024-09-09,106.46089172363281,106.47000122070312,106.55000305175781,103.69000244140625,104.87999725341797,273912000,114.80500030517578,118.87949981689454,2024-09-09
2024-09-10,108.09075164794922,108.0999984741211,109.4000015258789,104.94999694824219,107.80999755859375,268283700,112.96900024414063,118.83349990844727,2024-09-10
2024-09-11,116.9000015258789,116.91000366210938,117.19000244140625,107.41999816894531,109.38999938964844,441422400,111.83000030517579,118.87200012207032,2024-09-11
2024-09-12,119.13999938964844,119.13999938964844,120.79000091552734,115.37999725341797,116.83999633789062,367100500,111.18300018310546,118.925,2024-09-12
2024-09-13,119.0999984741211,119.0999984741211,119.95999908447266,117.5999984741211,119.08000183105469,238358300,111.33400039672851,118.73699989318848,2024-09-13
2024-09-16,116.77999877929688,116.77999877929688,118.18000030517578,114.36000061035156,116.79000091552734,248772300,111.075,118.34699974060058,2024-09-16
2024-09-17,115.58999633789062,115.58999633789062,118.80000305175781,114.83000183105469,118.16999816894531,231925900,111.83399963378906,117.62649955749512,2024-09-17
2024-09-18,113.37000274658203,113.37000274658203,117.69999694824219,113.22000122070312,115.88999938964844,310318900,112.55,116.93249969482422,2024-09-18
2024-09-19,117.87000274658203,117.87000274658203,119.66000366210938,117.25,117.3499984741211,293506400,113.61600036621094,116.40099983215332,2024-09-19
2024-09-20,116.0,116.0,118.62000274658203,115.38999938964844,117.05999755859375,382462400,114.93300018310546,116.01399993896484,2024-09-20
2024-09-23,116.26000213623047,116.26000213623047,116.98999786376953,114.86000061035156,116.55000305175781,206228500,115.9120002746582,115.35850028991699,2024-09-23
2024-09-24,120.87000274658203,120.87000274658203,121.80000305175781,115.37999725341797,116.5199966430664,354966800,117.18900070190429,115.07900047302246,2024-09-24
2024-09-25,123.51000213623047,123.51000213623047,124.94000244140625,121.61000061035156,122.0199966430664,284692900,117.8490005493164,114.8395004272461,2024-09-25
2024-09-26,124.04000091552734,124.04000091552734,127.66999816894531,121.80000305175781,126.80000305175781,302582900,118.3390007019043,114.76100044250488,2024-09-26
2024-09-27,121.4000015258789,121.4000015258789,124.02999877929688,119.26000213623047,123.97000122070312,271009200,118.56900100708008,114.9515007019043,2024-09-27
2024-09-30,121.44000244140625,121.44000244140625,121.5,118.1500015258789,118.30999755859375,226553700,119.03500137329101,115.05500068664551,2024-09-30
2024-10-01,117.0,117.0,122.44000244140625,115.79000091552734,121.7699966430664,302094500,119.17600173950196,115.5050006866455,2024-10-01
2024-10-02,118.8499984741211,118.8499984741211,119.37999725341797,115.13999938964844,116.44000244140625,221845900,119.72400131225587,116.13700065612792,2024-10-02
2024-10-03,122.8499984741211,122.8499984741211,124.36000061035156,120.33999633789062,120.91999816894531,277118000,120.22200088500976,116.91900062561035,2024-10-03
2024-10-04,124.91999816894531,124.91999816894531,125.04000091552734,121.83000183105469,124.94000244140625,243678100,121.1140007019043,118.02350044250488,2024-10-04
2024-10-07,127.72000122070312,127.72000122070312,130.63999938964844,124.94999694824219,124.98999786376953,346250200,122.26000061035157,119.08600044250488,2024-10-07
2024-10-08,132.88999938964844,132.88999938964844,133.47999572753906,129.4199981689453,130.25999450683594,285722500,123.46200027465821,120.32550048828125,2024-10-08
2024-10-09,132.64999389648438,132.64999389648438,134.52000427246094,131.3800048828125,134.11000061035156,246191600,124.3759994506836,121.1125,2024-10-09
2024-10-10,134.80999755859375,134.80999755859375,135.0,131.0,131.91000366210938,242311300,125.45299911499023,121.89599990844727,2024-10-10
2024-10-11,134.8000030517578,134.8000030517578,135.77999877929688,133.66000366210938,134.00999450683594,170209500,126.79299926757812,122.68100013732911,2024-10-11
2024-10-14,138.07000732421875,138.07000732421875,139.60000610351562,136.3000030517578,136.47000122070312,232347700,128.45599975585938,123.7455005645752,2024-10-14
2024-10-15,131.60000610351562,131.60000610351562,138.57000732421875,128.74000549316406,137.8699951171875,377831000,129.91600036621094,124.54600105285644,2024-10-15
2024-10-16,135.72000122070312,135.72000122070312,136.6199951171875,131.5800018310547,133.97999572753906,264879700,131.60300064086914,125.6635009765625,2024-10-16
2024-10-17,136.92999267578125,136.92999267578125,140.88999938964844,136.8699951171875,139.33999633789062,306435900,133.01100006103516,126.61650047302246,2024-10-17
2024-10-18,138.0,138.0,138.89999389648438,137.27999877929688,138.6699981689453,176090200,134.31900024414062,127.71650047302246,2024-10-18
2024-10-21,143.7100067138672,143.7100067138672,143.7100067138672,138.0,138.1300048828125,264554500,135.91800079345703,129.0890007019043,2024-10-21
2024-10-22,143.58999633789062,143.58999633789062,144.4199981689453,141.77999877929688,142.91000366210938,226311600,136.98800048828124,130.22500038146973,2024-10-22
2024-10-23,139.55999755859375,139.55999755859375,142.42999267578125,137.4600067138672,142.02999877929688,285930000,137.6790008544922,131.0275001525879,2024-10-23
2024-10-24,140.41000366210938,140.41000366210938,141.35000610351562,138.4600067138672,140.82000732421875,172354900,138.23900146484374,131.846000289917,2024-10-24
2024-10-25,141.5399932861328,141.5399932861328,144.1300048828125,140.8000030517578,140.92999267578125,205122100,138.91300048828126,132.85299987792968,2024-10-25
2024-10-28,140.52000427246094,140.52000427246094,143.13999938964844,140.0500030517578,143.0,173586700,139.15800018310546,133.80699996948243,2024-10-28
2024-10-29,141.25,141.25,142.25999450683594,138.89999389648438,140.2899932861328,157593600,140.1229995727539,135.0194999694824,2024-10-29
2024-10-30,139.33999633789062,139.33999633789062,140.3300018310547,136.80999755859375,139.5399932861328,179418100,140.48499908447266,136.0439998626709,2024-10-30
2024-10-31,132.75999450683594,132.75999450683594,137.61000061035156,132.11000061035156,137.60000610351562,270039600,140.06799926757813,136.53949966430665,2024-10-31
2024-11-01,135.39999389648438,135.39999389648438,137.30999755859375,134.57000732421875,134.6999969482422,207127800,139.80799865722656,137.0634994506836,2024-11-01
2024-11-04,136.0500030517578,136.0500030517578,138.9600067138672,135.57000732421875,137.2100067138672,187528200,139.04199829101563,137.47999954223633,2024-11-04
2024-11-05,139.91000366210938,139.91000366210938,140.3699951171875,137.3300018310547,137.4499969482422,160537400,138.6739990234375,137.83099975585938,2024-11-05
2024-11-06,145.61000061035156,145.61000061035156,146.49000549316406,141.9600067138672,142.9600067138672,242043900,139.27899932861328,138.47900009155273,2024-11-06
2024-11-07,148.8800048828125,148.8800048828125,148.92999267578125,146.1699981689453,146.38999938964844,207323300,140.1259994506836,139.18250045776367,2024-11-07
2024-11-08,147.6300048828125,147.6300048828125,149.77000427246094,146.25999450683594,148.77000427246094,175665800,140.73500061035156,139.8240005493164,2024-11-08
2024-11-11,145.25999450683594,145.25999450683594,148.85000610351562,143.57000732421875,148.67999267578125,182325600,141.20899963378906,140.18349990844726,2024-11-11
2024-11-12,148.2899932861328,148.2899932861328,149.64999389648438,146.00999450683594,146.77999877929688,198634700,141.91299896240236,141.01799926757812,2024-11-12
2024-11-13,146.27000427246094,146.27000427246094,149.3300018310547,145.89999389648438,149.07000732421875,191903300,142.6059997558594,141.545499420166,2024-11-13
2024-11-14,146.75999450683594,146.75999450683594,149.0,145.5500030517578,147.63999938964844,194463300,144.00599975585936,142.03699951171876,2024-11-14
2024-11-15,141.97999572753906,141.97999572753906,145.24000549316406,140.0800018310547,144.8699951171875,250132900,144.66399993896485,142.2359992980957,2024-11-15
2024-11-18,140.14999389648438,140.14999389648438,141.5500030517578,137.14999389648438,139.5,221866000,145.0739990234375,142.05799865722656,2024-11-18
2024-11-19,147.00999450683594,147.00999450683594,147.1300048828125,140.99000549316406,141.32000732421875,227834900,145.78399810791015,142.22899856567383,2024-11-19
2024-11-20,145.88999938964844,145.88999938964844,147.55999755859375,142.72999572753906,147.41000366210938,309871700,145.81199798583984,142.54549865722657,2024-11-20
2024-11-21,146.6699981689453,146.6699981689453,152.88999938964844,140.6999969482422,149.35000610351562,400946600,145.59099731445312,142.85849838256837,2024-11-21
2024-11-22,141.9499969482422,141.9499969482422,147.16000366210938,141.10000610351562,145.92999267578125,236406200,145.0229965209961,142.87899856567384,2024-11-22
2024-11-25,136.02000427246094,136.02000427246094,142.0500030517578,135.82000732421875,141.99000549316406,344941900,144.0989974975586,142.65399856567382,2024-11-25
2024-11-26,136.9199981689453,136.9199981689453,139.3000030517578,135.6699981689453,137.6999969482422,190287700,142.96199798583984,142.4374984741211,2024-11-26
2024-11-27,135.33999633789062,135.33999633789062,137.22000122070312,131.8000030517578,135.00999450683594,226370900,141.8689971923828,142.23749847412108,2024-11-27
2024-11-29,138.25,138.25,139.35000610351562,136.0500030517578,136.85000610351562,141863156,141.01799774169922,142.5119987487793,2024-11-29
