Price,Adj Close,Close,High,Low,Open,Volume,SMA10,SMA20,Date
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,GOOG,,,
Date,,,,,,,,,
2024-07-03,187.14364624023438,187.38999938964844,187.6199951171875,185.38499450683594,186.3000030517578,7409100,,,2024-07-03
2024-07-05,191.7076416015625,191.9600067138672,192.25999450683594,187.32000732421875,187.32000732421875,14303400,,,2024-07-05
2024-07-08,190.22958374023438,190.47999572753906,191.6790008544922,189.32000732421875,191.36500549316406,12097600,,,2024-07-08
2024-07-09,190.18963623046875,190.44000244140625,192.86000061035156,190.22999572753906,191.75,10198500,,,2024-07-09
2024-07-10,192.40672302246094,192.66000366210938,193.30999755859375,190.6199951171875,190.75,12052900,,,2024-07-10
2024-07-11,187.05377197265625,187.3000030517578,192.41000366210938,186.82000732421875,191.33999633789062,16452000,,,2024-07-11
2024-07-12,186.53445434570312,186.77999877929688,188.69000244140625,186.13999938964844,186.9199981689453,14449100,,,2024-07-12
2024-07-15,187.94259643554688,188.19000244140625,189.89999389648438,186.49000549316406,186.49000549316406,12186000,,,2024-07-15
2024-07-16,185.25613403320312,185.5,190.33999633789062,185.1199951171875,188.9600067138672,12760100,,,2024-07-16
2024-07-17,182.37991333007812,182.6199951171875,185.22999572753906,181.6199951171875,184.67999267578125,17376600,188.33200073242188,,2024-07-17
2024-07-18,178.98439025878906,179.22000122070312,184.0500030517578,178.2100067138672,183.5399932861328,17877200,187.51500091552734,,2024-07-18
2024-07-19,179.15415954589844,179.38999938964844,181.97000122070312,178.86000061035156,180.3699951171875,14485900,186.25800018310548,,2024-07-19
2024-07-22,183.1089630126953,183.35000610351562,184.3000030517578,181.89999389648438,182.35000610351562,16303900,185.5450012207031,,2024-07-22
2024-07-23,183.358642578125,183.60000610351562,185.22000122070312,183.3300018310547,183.83999633789062,23772600,184.86100158691406,,2024-07-23
2024-07-24,174.14076232910156,174.3699951171875,177.9499969482422,173.57000732421875,175.38999938964844,31250700,183.03200073242186,,2024-07-24
2024-07-25,168.9376220703125,169.16000366210938,175.1999969482422,169.0500030517578,174.25,28967900,181.21800079345704,,2024-07-25
2024-07-26,168.45823669433594,168.67999267578125,169.83999633789062,165.86500549316406,168.77000427246094,25150100,179.40800018310546,,2024-07-26
2024-07-29,170.905029296875,171.1300048828125,172.16000366210938,169.72000122070312,170.5,13768900,177.7020004272461,,2024-07-29
2024-07-30,171.63406372070312,171.86000061035156,172.9499969482422,170.1199951171875,171.8300018310547,13681400,176.33800048828124,,2024-07-30
2024-07-31,172.92236328125,173.14999389648438,175.91000366210938,171.72000122070312,174.9199981689453,15650200,175.39100036621093,181.86150054931642,2024-07-31
2024-08-01,172.22328186035156,172.4499969482422,175.67999267578125,170.50999450683594,171.97999572753906,17177800,174.71399993896483,181.1145004272461,2024-08-01
2024-08-02,168.17860412597656,168.39999389648438,170.2100067138672,166.38999938964844,168.19000244140625,18907800,173.61499938964843,179.93649978637694,2024-08-02
2024-08-05,160.42881774902344,160.63999938964844,165.94000244140625,156.60000610351562,157.3699951171875,34907800,171.34399871826173,178.44449996948242,2024-08-05
2024-08-06,160.3289337158203,160.5399932861328,162.35000610351562,158.1300048828125,160.94500732421875,36146500,169.03799743652343,176.94949951171876,2024-08-06
2024-08-07,160.53866577148438,160.75,164.7899932861328,160.24000549316406,163.24000549316406,19334200,167.67599792480468,175.35399932861327,2024-08-07
2024-08-08,163.62460327148438,163.83999633789062,165.5,162.02999877929688,162.343994140625,15733600,167.1439971923828,174.1809989929199,2024-08-08
2024-08-09,165.17257690429688,165.38999938964844,165.52000427246094,160.92999267578125,161.64500427246094,13549200,166.81499786376952,173.1114990234375,2024-08-09
2024-08-12,163.73446655273438,163.9499969482422,166.6999969482422,163.5500030517578,165.9949951171875,12435000,166.0969970703125,171.8994987487793,2024-08-12
2024-08-13,165.71185302734375,165.92999267578125,166.5399932861328,164.77000427246094,165.18499755859375,12717600,165.50399627685547,170.92099838256837,2024-08-13
2024-08-14,161.81698608398438,162.02999877929688,164.9600067138672,159.52999877929688,164.2100067138672,22515900,164.39199676513672,169.89149856567383,2024-08-14
2024-08-15,162.9554901123047,163.1699981689453,163.52000427246094,161.49000549316406,162.2100067138672,18392500,163.46399688720703,169.08899841308593,2024-08-15
2024-08-16,164.5234375,164.74000549316406,166.9499969482422,163.0800018310547,163.41000366210938,16853100,163.097998046875,168.35649871826172,2024-08-16
2024-08-19,168.17860412597656,168.39999389648438,168.47000122070312,166.08999633789062,167.0,13100800,163.8739974975586,167.60899810791017,2024-08-19
2024-08-20,168.73788452148438,168.9600067138672,170.41000366210938,168.66000366210938,168.74000549316406,12622500,164.71599884033202,166.87699813842772,2024-08-20
2024-08-21,167.40963745117188,167.6300048828125,168.63999938964844,166.57000732421875,166.99000549316406,15269600,165.40399932861328,166.53999862670898,2024-08-21
2024-08-22,165.27244567871094,165.49000549316406,169.4199981689453,165.02999877929688,169.0399932861328,19123800,165.56900024414062,166.35649871826172,2024-08-22
2024-08-23,167.2098846435547,167.42999267578125,167.9499969482422,165.66000366210938,166.5500030517578,14281600,165.77299957275392,166.29399871826172,2024-08-23
2024-08-26,167.709228515625,167.92999267578125,169.3800048828125,166.32000732421875,168.15499877929688,11990300,166.1709991455078,166.13399810791014,2024-08-26
2024-08-27,166.16127014160156,166.3800048828125,168.2449951171875,166.16000366210938,167.61000061035156,13718200,166.21600036621095,165.8599983215332,2024-08-27
2024-08-28,164.2837371826172,164.5,167.38999938964844,163.27999877929688,166.77999877929688,15208700,166.46300048828124,165.427498626709,2024-08-28
2024-08-29,163.1851806640625,163.39999389648438,167.6300048828125,161.98199462890625,166.05999755859375,17133800,166.48600006103516,164.9749984741211,2024-08-29
2024-08-30,164.8929443359375,165.11000061035156,165.27999877929688,163.41000366210938,164.22000122070312,18498800,166.52299957275392,164.81049880981445,2024-08-30
2024-09-03,158.4014892578125,158.61000061035156,163.3800048828125,157.85499572753906,163.31500244140625,26533100,165.54400024414062,164.7089988708496,2024-09-03
2024-09-04,157.6025390625,157.80999755859375,160.39999389648438,157.44000244140625,158.0749969482422,17410700,164.4289993286133,164.57249908447267,2024-09-04
2024-09-05,158.39151000976562,158.60000610351562,161.01499938964844,157.52000427246094,157.77999877929688,14139500,163.5259994506836,164.46499938964843,2024-09-05
2024-09-06,151.9300079345703,152.1300048828125,159.22000122070312,151.93499755859375,158.69000244140625,24999100,162.18999938964845,163.87949981689454,2024-09-06
2024-09-09,149.5399932861328,149.5399932861328,154.63999938964844,148.1999969482422,153.6300048828125,28057700,160.4009994506836,163.08699951171874,2024-09-09
2024-09-10,150.00999450683594,150.00999450683594,152.3000030517578,149.54299926757812,151.4499969482422,20401800,158.60899963378907,162.38999938964844,2024-09-10
2024-09-11,152.14999389648438,152.14999389648438,152.47999572753906,148.6999969482422,151.08999633789062,18991500,157.18599853515624,161.70099945068358,2024-09-11
2024-09-12,155.5399932861328,155.5399932861328,155.61000061035156,153.5,154.80999755859375,21024100,156.28999786376954,161.3764991760254,2024-09-12
2024-09-13,158.3699951171875,158.3699951171875,159.27499389648438,156.11000061035156,156.36199951171875,16733900,155.78699798583983,161.1364990234375,2024-09-13
2024-09-16,158.99000549316406,158.99000549316406,159.24000549316406,157.61000061035156,158.3300018310547,14157600,155.17499847412108,160.8489990234375,2024-09-16
2024-09-17,160.27999877929688,160.27999877929688,161.58999633789062,159.41000366210938,160.08999633789062,12064800,155.3419982910156,160.44299926757813,2024-09-17
2024-09-18,160.80999755859375,160.80999755859375,161.6300048828125,159.66000366210938,160.85000610351562,16756500,155.64199829101562,160.03549880981444,2024-09-18
2024-09-19,163.24000549316406,163.24000549316406,164.99000549316406,162.52200317382812,164.82000732421875,17548200,156.10599822998046,159.81599884033204,2024-09-19
2024-09-20,164.63999938964844,164.63999938964844,164.75,163.17999267578125,164.52000427246094,46362700,157.35699768066405,159.77349853515625,2024-09-20
2024-09-23,163.07000732421875,163.07000732421875,166.61000061035156,162.9499969482422,165.33999633789062,15648400,158.70999908447266,159.5554992675781,2024-09-23
2024-09-24,163.63999938964844,163.63999938964844,164.5500030517578,162.02999877929688,164.25,18774100,160.0729995727539,159.34099960327148,2024-09-24
2024-09-25,162.99000549316406,162.99000549316406,164.2169952392578,162.77499389648438,162.97000122070312,13607900,161.15700073242186,159.17149963378907,2024-09-25
2024-09-26,163.8300018310547,163.8300018310547,165.5,163.5,165.02999877929688,18234500,161.98600158691406,159.13799972534179,2024-09-26
2024-09-27,165.2899932861328,165.2899932861328,166.97000122070312,163.8300018310547,163.91000366210938,13604300,162.6780014038086,159.2324996948242,2024-09-27
2024-09-30,167.19000244140625,167.19000244140625,167.36000061035156,164.63999938964844,164.77999877929688,14070100,163.4980010986328,159.33649978637695,2024-09-30
2024-10-01,168.4199981689453,168.4199981689453,170.44000244140625,165.89999389648438,168.86000061035156,18629500,164.31200103759767,159.82699966430664,2024-10-01
2024-10-02,167.30999755859375,167.30999755859375,168.8800048828125,166.25,167.75999450683594,12745000,164.96200103759764,160.30199966430663,2024-10-02
2024-10-03,167.2100067138672,167.2100067138672,167.91000366210938,165.3699951171875,165.82000732421875,11004300,165.35900115966797,160.7324996948242,2024-10-03
2024-10-04,168.55999755859375,168.55999755859375,169.5500030517578,166.9600067138672,169.33999633789062,11422100,165.7510009765625,161.5539993286133,2024-10-04
2024-10-07,164.38999938964844,164.38999938964844,169.89999389648438,164.1300048828125,169.13999938964844,14034700,165.88300018310548,162.29649963378907,2024-10-07
2024-10-08,165.6999969482422,165.6999969482422,166.10000610351562,164.30999755859375,165.42999267578125,11723900,166.08899993896483,163.08099975585938,2024-10-08
2024-10-09,163.05999755859375,163.05999755859375,166.25999450683594,161.1199951171875,164.85499572753906,19666400,166.09599914550782,163.62649993896486,2024-10-09
2024-10-10,163.17999267578125,163.17999267578125,164.31100463867188,161.63999938964844,162.11000061035156,12900500,166.03099822998047,164.00849990844728,2024-10-10
2024-10-11,164.52000427246094,164.52000427246094,165.27000427246094,162.5,163.3300018310547,10946000,165.9539993286133,164.31600036621094,2024-10-11
2024-10-14,166.35000610351562,166.35000610351562,167.6199951171875,164.77999877929688,164.91000366210938,9981800,165.86999969482423,164.68400039672852,2024-10-14
2024-10-15,166.89999389648438,166.89999389648438,169.08999633789062,166.0500030517578,167.13999938964844,14829300,165.71799926757814,165.0150001525879,2024-10-15
2024-10-16,166.74000549316406,166.74000549316406,167.27999877929688,165.21600341796875,166.02999877929688,9968500,165.66100006103517,165.3115005493164,2024-10-16
2024-10-17,164.50999450683594,164.50999450683594,167.92999267578125,164.3699951171875,167.3800048828125,15113400,165.39099884033203,165.375,2024-10-17
2024-10-18,165.0500030517578,165.0500030517578,166.3699951171875,164.75,164.8699951171875,13091300,165.03999938964844,165.39550018310547,2024-10-18
2024-10-21,165.8000030517578,165.8000030517578,166.22000122070312,164.30499267578125,164.5800018310547,11384000,165.18099975585938,165.53199996948243,2024-10-21
